#FILE:http://www.reuters.com//article/2015/06/19/us-markets-stocks-idUSKBN0OZ16A20150619
#Vertices 616
#Arcs 604
#MaxPath 14
#LeafN 225
Rank	Count	Synset
258	1	control.n.05
259	1	grasping.n.02
260	1	juncture.n.01
261	1	crisis.n.02
262	1	degree.n.02
263	1	prevent.v.01
264	1	language.n.01
265	1	natural_language.n.01
266	1	indo-european.n.02
267	1	nonattendance.n.01
268	1	absence.n.02
269	1	nonaccomplishment.n.01
270	1	failure.n.01
271	1	loss.n.03
272	1	geological_formation.n.01
273	1	slope.n.01
274	1	denial.n.01
275	1	disavowal.n.01
276	1	retraction.n.01
277	1	polity.n.02
278	1	change_posture.v.01
279	1	sink.v.01
280	1	sag.v.01
281	1	obligation.n.02
282	1	indebtedness.n.01
283	1	auditory_communication.n.01
284	1	speech.n.02
285	1	discussion.n.02
286	1	mechanical_phenomenon.n.01
287	1	resistance.n.02
288	1	official.n.01
289	1	agent.n.05
290	1	administrator.n.01
291	1	executive.n.01
292	1	area.n.05
293	1	room.n.01
294	1	singer.n.01
295	1	creator.n.02
296	1	artist.n.01
297	1	songwriter.n.01
298	1	abstraction.n.01
299	1	right.n.01
