#FILE:http://www.reuters.com//article/2015/06/19/us-usa-election-clinton-idUSKBN0OZ02H20150619
#Vertices 460
#Arcs 432
#MaxPath 13
#LeafN 163
Rank	Count	Synset
260	1	use.n.01
261	1	application.n.01
262	1	occupation.n.01
263	1	profession.n.02
264	1	matter.n.06
265	1	text.n.01
266	1	line.n.05
267	1	heading.n.01
268	1	writing_style.n.01
269	1	prose.n.01
270	1	nonfiction.n.01
271	1	news_article.n.01
272	1	piece.n.06
273	1	capital.n.01
274	1	medium.n.01
275	1	telecommunication.n.01
276	1	broadcasting.n.02
277	1	creator.n.02
278	1	artist.n.01
279	1	musician.n.02
280	1	composer.n.01
281	1	communicator.n.01
282	1	writer.n.01
283	1	book.n.01
284	1	reference_book.n.01
285	1	diversion.n.01
286	1	entertainment.n.01
287	1	show.n.01
288	1	ceremony.n.03
289	1	geographic_point.n.01
290	1	workplace.n.01
291	1	exchange.n.06
292	1	stock_exchange.n.01
293	1	signal.n.01
294	1	symbol.n.01
295	1	written_symbol.n.01
296	1	mark.n.10
297	1	punctuation.n.02
298	1	change.v.02
299	1	change_magnitude.v.01
