#FILE:http://www.reuters.com//article/2015/06/19/us-europe-migrants-niger-insight-idUSKBN0OZ0GC20150619
#Vertices 964
#Arcs 895
#MaxPath 15
#LeafN 464
Rank	Count	Synset
262	1	fraction.n.03
263	1	common_fraction.n.01
264	1	european_country.n.01
265	1	travel.n.01
266	1	rank.n.02
267	1	organic_process.n.01
268	1	arouse.v.01
269	1	stimulate.v.03
270	1	frighten.v.01
271	1	geological_phenomenon.n.01
272	1	cover.v.02
273	1	sea.n.01
274	1	sensory_activity.n.01
275	1	sensing.n.02
276	1	look.n.02
277	1	head.n.04
278	1	administrator.n.01
279	1	executive.n.01
280	1	corporate_executive.n.01
281	1	combatant.n.01
282	1	point.n.06
283	1	end.n.02
284	1	open.v.02
285	1	institution.n.02
286	1	penal_institution.n.01
287	1	correctional_institution.n.01
288	1	time_of_life.n.01
289	1	prevent.v.02
290	1	defend.v.02
291	1	unfortunate.n.01
292	1	induce.v.02
293	1	compel.v.01
294	1	class.n.03
295	1	block.n.01
296	1	cube.n.05
297	1	official.n.01
298	1	celestial_body.n.01
299	1	planet.n.01
