#FILE:http://english.chosun.com/site/data/html_dir/2014/04/05/2014040500456.html
#Vertices 377
#Arcs 358
#MaxPath 14
#LeafN 138
Rank	Count	Synset
0	6	abstraction.n.06
1	6	act.n.02
2	6	measure.n.02
3	6	time_period.n.01
4	5	physical_entity.n.01
5	5	state.n.02
6	5	instrumentality.n.03
7	4	cognition.n.01
8	4	artifact.n.01
9	4	attribute.n.02
10	4	feeling.n.01
11	4	activity.n.01
12	4	communication.n.02
13	3	object.n.01
14	3	whole.n.02
15	3	event.n.01
16	3	location.n.01
17	3	region.n.03
18	3	make.v.03
19	3	matter.n.03
20	3	change.v.01
21	3	property.n.02
22	3	shape.n.02
23	3	indefinite_quantity.n.01
24	3	quality.n.01
25	3	happening.n.01
26	2	entity.n.01
27	2	group.n.01
28	2	psychological_feature.n.01
29	2	fundamental_quantity.n.01
30	2	condition.n.01
31	2	physical_condition.n.01
32	2	organism.n.01
33	2	process.n.06
34	2	organic_process.n.01
35	2	substance.n.01
36	2	relation.n.01
37	2	part.n.01
38	2	end.v.02
39	2	phenomenon.n.01
40	2	small_indefinite_quantity.n.01
41	2	action.n.01
42	2	number.n.02
43	2	digit.n.01
44	2	timepiece.n.01
45	2	travel.v.01
46	2	thing.n.12
47	2	body_part.n.01
48	2	physical_property.n.01
49	2	assets.n.01
50	2	content.n.05
51	2	consume.v.02
52	2	time_unit.n.01
53	1	process.n.02
54	1	higher_cognitive_process.n.01
55	1	knowing.n.01
56	1	awareness.n.01
57	1	creation.n.02
58	1	representation.n.02
59	1	photograph.n.01
60	1	dislike.n.02
61	1	relative_quantity.n.01
62	1	work_time.n.01
63	1	hours.n.01
64	1	sleep.n.01
65	1	equal.v.01
66	1	match.v.01
67	1	area.n.01
68	1	center.n.01
69	1	seat.n.05
70	1	capital.n.03
71	1	national_capital.n.01
72	1	district.n.01
73	1	administrative_district.n.01
74	1	municipality.n.01
75	1	city.n.01
76	1	geographical_area.n.01
77	1	urban_area.n.01
78	1	causal_agent.n.01
79	1	person.n.01
80	1	living_thing.n.01
81	1	sediment.n.01
82	1	alluvial_sediment.n.01
83	1	geological_formation.n.01
84	1	body_substance.n.01
85	1	liquid_body_substance.n.01
86	1	secretion.n.02
87	1	complete.v.01
88	1	carry_through.v.01
89	1	cause.v.01
90	1	effect.v.01
91	1	sound_property.n.01
92	1	re-create.v.01
93	1	amorphous_shape.n.01
94	1	space.n.02
95	1	compartment.n.01
96	1	pleasure.n.01
97	1	comfort.n.02
98	1	natural_phenomenon.n.01
