#FILE:http://english.chosun.com/site/data/html_dir/2014/03/22/2014032200351.html
#Vertices 409
#Arcs 389
#MaxPath 15
#LeafN 141
Rank	Count	Synset
0	12	person.n.01
1	6	abstraction.n.06
2	6	state.n.02
3	6	activity.n.01
4	5	artifact.n.01
5	5	act.n.02
6	5	instrumentality.n.03
7	4	physical_entity.n.01
8	4	event.n.01
9	4	communication.n.02
10	4	attribute.n.02
11	4	relation.n.01
12	3	object.n.01
13	3	location.n.01
14	3	region.n.03
15	3	geographical_area.n.01
16	3	creation.n.02
17	3	happening.n.01
18	3	transferred_property.n.01
19	3	speech_act.n.01
20	3	measure.n.02
21	3	cognition.n.01
22	3	matter.n.03
23	2	entity.n.01
24	2	whole.n.02
25	2	organism.n.01
26	2	product.n.02
27	2	group.n.01
28	2	social_group.n.01
29	2	organization.n.01
30	2	change.v.01
31	2	psychological_feature.n.01
32	2	bad_person.n.01
33	2	wrongdoer.n.01
34	2	property.n.02
35	2	thing.n.12
36	2	being.n.01
37	2	skilled_worker.n.01
38	2	move.v.02
39	2	instrument.n.01
40	2	time_period.n.01
41	2	motion.n.06
42	2	locomotion.n.02
43	2	number.n.02
44	2	digit.n.01
45	2	administrative_district.n.01
46	2	quality.n.01
47	2	entertainment.n.01
48	2	foodstuff.n.02
49	2	evaluate.v.02
50	2	part.n.01
51	2	language_unit.n.01
52	2	modifier.n.01
53	2	concept.n.01
54	2	chemical_element.n.01
55	1	causal_agent.n.01
56	1	inhabitant.n.01
57	1	asian.n.01
58	1	living_thing.n.01
59	1	person_of_color.n.01
60	1	work.n.02
61	1	publication.n.01
62	1	book.n.01
63	1	act.v.01
64	1	interact.v.01
65	1	communicate.v.02
66	1	inform.v.01
67	1	explain.v.01
68	1	clarify.v.01
69	1	elaborate.v.01
70	1	set_forth.v.01
71	1	land.n.04
72	1	peninsula.n.01
73	1	force.n.04
74	1	acquiring.n.01
75	1	acquisition.n.01
76	1	purchase.n.01
77	1	principal.n.05
78	1	criminal.n.01
79	1	thief.n.01
80	1	plunderer.n.01
81	1	pirate.n.02
82	1	sound.n.04
83	1	language.n.01
84	1	written_communication.n.01
85	1	writing.n.02
86	1	sacred_text.n.01
87	1	status.n.01
88	1	rank.n.02
89	1	first.n.01
90	1	enrollee.n.01
91	1	necessity.n.02
92	1	touch.v.01
93	1	handle.v.04
94	1	manipulate.v.02
95	1	operate.v.03
96	1	possibility.n.02
97	1	opportunity.n.01
98	1	worker.n.01
99	1	serviceman.n.01
100	1	enlisted_person.n.01
101	1	device.n.01
102	1	weapon.n.01
103	1	adult.n.01
104	1	woman.n.01
105	1	female.n.02
106	1	possession.n.02
107	1	stolen_property.n.01
108	1	point.n.02
109	1	geographic_point.n.01
110	1	address.n.02
111	1	residence.n.01
112	1	plant.n.02
113	1	vascular_plant.n.01
114	1	herb.n.01
115	1	crucifer.n.01
116	1	mustard.n.01
